2.49
0.44	0.44	0.44	0.61	0.44	0.67	0.44	0.44	0.44	0.91	0.44	0.67	0.44	0.44	0.44	0.12	0.44	0.67	2.83	2.97	2.2	-1.0	3.19	2.83	0.44	0.44	0.44	0.25	0.44	0.67	0.44	0.44	0.44	0.25	0.44	0.28
0.44	0.44	0.08	0.44	0.44	0.67	0.44	0.44	0.24	0.44	0.44	0.67	0.44	0.44	-0.76	0.44	0.44	0.67	2.91	3.19	-2.1	2.85	3.19	2.83	0.44	0.44	0.0	0.44	0.44	0.67	0.44	0.44	0.0	0.44	0.44	0.28
0.44	0.22	0.44	0.47	0.44	0.67	0.44	0.4	0.44	0.47	0.44	0.67	0.44	-0.44	0.44	-0.03	0.44	0.67	2.04	-1.8	1.87	0.08	3.19	2.83	0.44	0.0	0.44	0.25	0.44	0.67	0.44	0.0	0.44	0.25	0.44	0.28
0.55	0.44	0.47	0.44	0.44	0.67	0.63	0.44	0.47	0.44	0.44	0.67	-0.24	0.44	-0.03	0.44	0.44	0.67	-0.9	2.89	-0.64	2.53	3.19	2.83	0.25	0.44	0.25	0.44	0.44	0.67	0.25	0.44	0.25	0.44	0.44	0.28
0.44	0.44	0.44	0.44	0.44	0.67	0.44	0.44	0.44	0.44	0.44	0.67	0.44	0.44	0.44	0.44	0.44	0.67	3.19	3.19	3.19	3.19	3.19	2.83	0.44	0.44	0.44	0.44	0.44	0.67	0.44	0.44	0.44	0.44	0.44	0.28
0.67	0.67	0.67	0.67	0.67	20.0	0.67	0.67	0.67	0.67	0.67	20.0	0.67	0.67	0.67	0.67	0.67	20.0	2.83	2.83	2.83	2.83	2.83	0.25	0.67	0.67	0.67	0.67	0.67	20.0	1.23	1.23	1.23	1.23	1.23	0.28
0.44	0.44	0.44	0.71	0.44	0.67	0.44	0.44	0.44	0.77	0.44	0.67	2.5	2.66	1.9	-0.9	2.68	2.58	0.44	0.44	0.44	0.63	0.44	0.67	0.44	0.44	0.44	0.25	0.44	0.67	0.44	0.44	0.44	0.25	0.44	0.28
0.44	0.44	0.4	0.44	0.44	0.67	0.44	0.44	0.4	0.44	0.44	0.67	2.68	2.63	-2.1	2.59	2.68	2.58	0.44	0.44	0.49	0.44	0.44	0.67	0.44	0.44	0.0	0.44	0.44	0.67	0.44	0.44	0.0	0.44	0.44	0.28
0.44	0.38	0.44	0.47	0.44	0.67	0.44	0.35	0.44	0.47	0.44	0.67	1.84	-1.7	1.62	-0.94	2.68	2.58	0.44	0.2	0.44	0.47	0.44	0.67	0.44	0.0	0.44	0.25	0.44	0.67	0.44	0.0	0.44	0.25	0.44	0.28
0.69	0.44	0.47	0.44	0.44	0.67	0.91	0.44	0.47	0.44	0.44	0.67	-0.9	2.48	-1.22	1.87	2.68	2.58	0.61	0.44	0.47	0.44	0.44	0.67	0.25	0.44	0.25	0.44	0.44	0.67	0.25	0.44	0.25	0.44	0.44	0.28
