5.59
0.22	0.22	0.22	0.7	0.22	0.71	0.22	0.22	0.22	0.7	0.22	0.71	0.22	0.22	0.22	-0.3	0.22	0.71	2.3	2.3	1.5	-0.9	2.3	2.85	0.22	0.22	0.22	0.7	0.22	0.71	0.22	0.22	0.22	0.45	0.22	0.4
0.22	0.22	0.0	0.22	0.22	0.71	0.22	0.22	0.0	0.22	0.22	0.71	0.22	0.22	-1.0	0.22	0.22	0.71	2.3	2.3	-2.2	2.3	2.3	2.85	0.22	0.22	0.0	0.22	0.22	0.71	0.22	0.22	0.0	0.22	0.22	0.4
0.22	0.0	0.22	0.7	0.22	0.71	0.22	0.0	0.22	0.7	0.22	0.71	0.22	-1.0	0.22	-0.3	0.22	0.71	1.3	-2.1	1.1	-0.6	2.3	2.85	0.22	0.0	0.22	0.7	0.22	0.71	0.22	0.0	0.22	0.45	0.22	0.4
0.7	0.22	0.7	0.22	0.22	0.71	0.7	0.22	0.7	0.22	0.22	0.71	-0.3	0.22	-0.3	0.22	0.22	0.71	-1.1	2.3	-1.4	1.6	2.3	2.85	0.7	0.22	0.7	0.22	0.22	0.71	0.45	0.22	0.45	0.22	0.22	0.4
0.22	0.22	0.22	0.22	0.22	0.71	0.22	0.22	0.22	0.22	0.22	0.71	0.22	0.22	0.22	0.22	0.22	0.71	2.3	2.3	2.3	2.3	2.3	2.85	0.22	0.22	0.22	0.22	0.22	0.71	0.22	0.22	0.22	0.22	0.22	0.4
0.71	0.71	0.71	0.71	0.71	20.0	0.71	0.71	0.71	0.71	0.71	20.0	0.71	0.71	0.71	0.71	0.71	20.0	2.85	2.85	2.85	2.85	2.85	0.45	0.71	0.71	0.71	0.71	0.71	20.0	1.23	1.23	1.23	1.23	1.23	0.4
0.22	0.22	0.22	0.7	0.22	0.71	0.22	0.22	0.22	0.7	0.22	0.71	1.6	1.6	0.8	-2.1	1.6	2.4	0.22	0.22	0.22	0.7	0.22	0.71	0.22	0.22	0.22	0.7	0.22	0.71	0.22	0.22	0.22	0.45	0.22	0.4
0.22	0.22	0.0	0.22	0.22	0.71	0.22	0.22	0.0	0.22	0.22	0.71	1.6	1.6	-3.3	1.6	1.6	2.4	0.22	0.22	0.0	0.22	0.22	0.71	0.22	0.22	0.0	0.22	0.22	0.71	0.22	0.22	0.0	0.22	0.22	0.4
0.22	0.0	0.22	0.7	0.22	0.71	0.22	0.0	0.22	0.7	0.22	0.71	0.6	-2.4	0.4	-1.4	1.6	2.4	0.22	0.0	0.22	0.7	0.22	0.71	0.22	0.0	0.22	0.7	0.22	0.71	0.22	0.0	0.22	0.45	0.22	0.4
0.7	0.22	0.7	0.22	0.22	0.71	0.7	0.22	0.7	0.22	0.22	0.71	-2.1	1.6	-2.1	0.9	1.6	2.4	0.7	0.22	0.7	0.22	0.22	0.71	0.7	0.22	0.7	0.22	0.22	0.71	0.45	0.22	0.45	0.22	0.22	0.4
0.22	0.22	0.22	0.22	0.22	0.71	0.22	0.22	0.22	0.22	0.22	0.71	1.6	1.6	1.6	1.6	1.6	2.4	0.22	0.22	0.22	0.22	0.22	0.71	0.22	0.22	0.22	0.22	0.22	0.71	0.22	0.22	0.22	0.22	0.22	0.4
0.71	0.71	0.71	0.71	0.71	20.0	0.71	0.71	0.71	0.71	0.71	20.0	2.4	2.4	2.4	2.4	2.4	0.0	0.71	0.71	0.71	0.71	0.71	20.0	0.71	0.71	0.71	0.71	0.71	20.0	1.23	1.23	1.23	1.23	1.23	0.4
0.22	0.22	0.22	-0.1	0.22	0.71	1.6	1.6	0.8	-2.4	1.6	2.4	0.22	0.22	0.22	-0.5	0.22	0.71	2.3	2.3	1.5	-1.3	2.3	2.85	0.22	0.22	0.22	0.7	0.22	0.71	0.22	0.22	0.22	0.45	0.22	0.4
0.22	0.22	-0.8	0.22	0.22	0.71	1.6	1.6	-3.4	1.6	1.6	2.4	0.22	0.22	-1.2	0.22	0.22	0.71	2.3	2.3	-2.5	2.3	2.3	2.85	0.22	0.22	0.0	0.22	0.22	0.71	0.22	0.22	0.0	0.22	0.22	0.4
0.22	-0.8	0.22	-0.1	0.22	0.71	0.6	-3.3	0.4	-1.5	1.6	2.4	0.22	-1.2	0.22	-0.5	0.22	0.71	1.3	-2.1	1.1	-0.5	2.3	2.85	0.22	0.0	0.22	0.7	0.22	0.71	0.22	0.0	0.22	0.45	0.22	0.4
